Date,flow ft3/s,NH3 mg/L N,NO3 mg/L N,PO4 mg/L P
2011-07-11,16600.7975637,,,
2011-07-12,15142.51693,0.11928,0.1694,0.04495
2011-07-13,14313.5442591,,,
2011-07-14,13694.3585588,,,
2011-07-15,11549.1879744,,,
2011-07-16,10230.8743819,,,
2011-07-17,10399.302356,,,
2011-07-18,10665.2887137,,,
2011-07-19,10843.2473446,,,
2011-07-20,10608.1184514,,,
2011-07-21,10242.2802377,,,
2011-07-22,9873.95672983,,,
2011-07-23,8859.0,,,
2011-07-24,8192.0,,,
2011-07-25,7934.0,,,
2011-07-26,7451.0,,,
2011-07-27,7015.0,,,
2011-07-28,6620.0,,,
2011-07-29,6155.0,,,
2011-07-30,5980.0,,,
2011-07-31,6145.0,,,
2011-08-01,6467.0,,,
2011-08-02,6810.0,,,
2011-08-03,7642.0,,,
2011-08-04,7911.0,,,
2011-08-05,8054.0,,,
2011-08-06,7701.0,,,
2011-08-07,7974.0,,,
2011-08-08,8386.0,,,
2011-08-09,7644.0,,,
2011-08-10,6395.0,,,
2011-08-11,6440.0,,,
2011-08-12,7541.0,,,
2011-08-13,7548.0,,,
2011-08-14,7618.0,,,
2011-08-15,8284.0,,,
2011-08-16,7884.0,0.12292,0.19264,0.04929
2011-08-17,7702.0,,,
2011-08-18,7617.0,,,
2011-08-19,7889.0,,,
2011-08-20,7884.0,,,
2011-08-21,8536.0,,,
2011-08-22,9258.0,,,
2011-08-23,9309.0,,,
2011-08-24,9774.0,,,
2011-08-25,10640.8168686,,,
2011-08-26,10795.6217775,,,
2011-08-27,11311.2295173,,,
2011-08-28,11452.1865187,,,
2011-08-29,11604.0890307,,,
2011-08-30,11515.1285505,,,
2011-08-31,11406.2075591,,,
2011-09-01,11572.220155,,,
2011-09-02,11655.7043478,,,
2011-09-03,11829.6860493,,,
2011-09-04,11998.0,,,
2011-09-05,11763.0,,,
2011-09-06,11537.0,,,
2011-09-07,12131.2270309,,,
2011-09-08,11908.0,,,
2011-09-09,11969.0,,,
2011-09-10,12054.0,,,
2011-09-11,11889.0,,,
2011-09-12,11726.0,,,
2011-09-13,11035.0,,,
2011-09-14,11343.0,,,
2011-09-15,11897.0,,,
2011-09-16,12572.0,,,
2011-09-17,13142.0,,,
2011-09-18,13250.0,,,
2011-09-19,12710.0,,,
2011-09-20,12131.0,0.12194,0.14364,0.05115
2011-09-21,11796.0,,,
2011-09-22,11710.0,,,
2011-09-23,11425.0,,,
2011-09-24,11768.4031219,,,
2011-09-25,12653.6273855,,,
2011-09-26,12620.4657746,,,
2011-09-27,12154.4232165,,,
2011-09-28,11853.7502924,,,
2011-09-29,11539.9867769,,,
2011-09-30,12042.6232125,,,
2011-10-01,12926.4476422,,,
2011-10-02,13073.618939,,,
2011-10-03,12914.9245551,,,
2011-10-04,14861.0,,,
2011-10-05,19055.4047461,,,
2011-10-06,19849.3398021,,,
2011-10-07,19745.5160635,,,
2011-10-08,19995.4836425,,,
2011-10-09,19020.9812898,,,
2011-10-10,15561.0,,,
2011-10-11,15335.0,,,
2011-10-12,14340.0,,,
2011-10-13,13348.0,,,
2011-10-14,12200.7549222,,,
2011-10-15,9814.52745337,,,
2011-10-16,10282.5948946,,,
2011-10-17,10137.9853075,,,
2011-10-18,9379.85635585,0.13804,0.20468,0.04216
2011-10-19,8416.0,,,
2011-10-20,8054.0,,,
2011-10-21,8304.0,,,
2011-10-22,7503.0,,,
2011-10-23,7519.50769231,,,
2011-10-24,6886.10706402,,,
2011-10-25,6921.0,,,
2011-10-26,6696.0,,,
2011-10-27,6062.0,,,
2011-10-28,5420.0,,,
2011-10-29,5816.0,,,
2011-10-30,6144.0,,,
2011-10-31,6475.16784081,,,
2011-11-01,6411.0,,,
2011-11-02,5099.0,,,
2011-11-03,3893.0,,,
2011-11-04,5228.0,,,
2011-11-05,5877.0,,,
2011-11-06,5536.0,,,
2011-11-07,5751.0,,,
2011-11-08,6207.43242819,,,
2011-11-09,6148.57976961,,,
2011-11-10,4397.0,,,
2011-11-11,4418.0,,,
2011-11-12,4783.0,,,
2011-11-13,5171.0,,,
2011-11-14,5430.0,,,
2011-11-15,5581.0,0.27594,0.31528,0.05766
2011-11-16,6154.0,,,
2011-11-17,6214.82776284,,,
2011-11-18,6241.51582822,,,
2011-11-19,6648.57344353,,,
2011-11-20,7329.41854397,,,
2011-11-21,7891.80860129,,,
2011-11-22,7738.54340223,,,
2011-11-23,7287.44916639,,,
2011-11-24,7614.70165473,,,
2011-11-25,7566.36386539,,,
2011-11-26,8126.15132409,,,
2011-11-27,8133.68633713,,,
2011-11-28,8268.0510347,,,
2011-11-29,8139.02741093,,,
2011-11-30,8370.23457863,,,
2011-12-01,6407.0,,,
2011-12-02,3323.0,,,
2011-12-03,5320.0,,,
2011-12-04,4783.0,,,
2011-12-05,4516.0,,,
2011-12-06,3582.0,,,
2011-12-07,4047.0,,,
2011-12-08,4795.0,,,
2011-12-09,5173.0,,,
2011-12-10,4866.0,,,
2011-12-11,4643.0,,,
2011-12-12,5200.0,,,
2011-12-13,5585.0,0.23044,0.26796,0.05797
2011-12-14,5951.0,,,
2011-12-15,6309.0,,,
2011-12-16,6578.0,,,
2011-12-17,6829.0,,,
2011-12-18,6734.0,,,
2011-12-19,6634.0,,,
2011-12-20,6424.0,,,
2011-12-21,6146.0,,,
2011-12-22,5797.0,,,
2011-12-23,6569.0,,,
2011-12-24,6116.0,,,
2011-12-25,5482.0,,,
2011-12-26,5506.0,,,
2011-12-27,5130.0,,,
2011-12-28,4474.0,,,
2011-12-29,4380.0,,,
2011-12-30,3918.0,,,
2011-12-31,5516.0,,,
2012-01-01,6524.0,,,
2012-01-02,5657.0,,,
2012-01-03,5628.0,,,
2012-01-04,5524.0,,,
2012-01-05,5306.0,,,
2012-01-06,4928.0,,,
2012-01-07,5655.0,,,
2012-01-08,5528.0,,,
2012-01-09,6066.0,,,
2012-01-10,6491.0,0.25298,0.385,0.07409
2012-01-11,6771.0,,,
2012-01-12,6287.0,,,
2012-01-13,6187.0,,,
2012-01-14,6176.0,,,
2012-01-15,5710.0,,,
2012-01-16,6475.0,,,
2012-01-17,6138.0,,,
2012-01-18,5988.0,,,
2012-01-19,6120.0,,,
2012-01-20,9044.802945,,,
2012-01-21,11753.0135939,,,
2012-01-22,14788.6916784,,,
2012-01-23,21766.8146721,,,
2012-01-24,24867.3294945,,,
2012-01-25,27749.2736931,,,
2012-01-26,25075.2324579,,,
2012-01-27,20277.4739701,,,
2012-01-28,17124.0,,,
2012-01-29,15373.0,,,
2012-01-30,13829.0,,,
2012-01-31,12890.0,,,
2012-02-01,12184.0,,,
2012-02-02,11613.0,,,
2012-02-03,10305.0,,,
2012-02-04,9576.0,,,
2012-02-05,9070.0,,,
2012-02-06,9115.0,,,
2012-02-07,8943.0,0.23814,0.3941,0.06913
2012-02-08,10542.4636127,,,
2012-02-09,10400.3554981,,,
2012-02-10,10596.2785318,,,
2012-02-11,11274.8886762,,,
2012-02-12,11191.5070028,,,
2012-02-13,11580.4136205,,,
2012-02-14,11583.2398864,,,
2012-02-15,11671.5796114,,,
2012-02-16,11119.0,,,
2012-02-17,10700.278481,,,
2012-02-18,9288.0,,,
2012-02-19,9503.83402171,,,
2012-02-20,9242.48591224,,,
2012-02-21,9008.64564831,,,
2012-02-22,8812.6181767,,,
2012-02-23,9010.73790069,,,
2012-02-24,8431.34117166,,,
2012-02-25,9095.62217659,,,
2012-02-26,8660.58218615,,,
2012-02-27,8742.69347411,,,
2012-02-28,8776.17768502,,,
2012-02-29,9093.55414013,,,
2012-03-01,9180.00272798,,,
2012-03-02,9314.04884454,,,
2012-03-03,8809.90245979,,,
2012-03-04,8322.23774704,,,
2012-03-05,6965.50478348,,,
2012-03-06,7142.74609184,,,
2012-03-07,7232.14285714,,,
2012-03-08,6645.98772427,,,
2012-03-09,6550.48683322,,,
2012-03-10,5926.46028211,,,
2012-03-11,6428.63293518,,,
2012-03-12,6728.65843729,,,
2012-03-13,6387.5411405,,,
2012-03-14,8605.76165894,,,
2012-03-15,12818.8052351,,,
2012-03-16,20767.3476179,,,
2012-03-17,32924.358002,,,
2012-03-18,39751.8211529,,,
2012-03-19,36771.1333755,,,
2012-03-20,31282.0782302,0.1148,0.33852,0.04464
2012-03-21,25386.1653091,,,
2012-03-22,19708.7367902,,,
2012-03-23,16697.8403661,,,
2012-03-24,13942.6234271,,,
2012-03-25,14859.3877157,,,
2012-03-26,14803.6937791,,,
2012-03-27,15232.09762,,,
2012-03-28,18543.0421195,,,
2012-03-29,22161.1253954,,,
2012-03-30,30149.7742439,,,
2012-03-31,30672.4100922,,,
2012-04-01,27210.8355612,,,
2012-04-02,26529.1083028,,,
2012-04-03,26969.1111508,,,
2012-04-04,24268.5135799,,,
2012-04-05,21386.1501862,,,
2012-04-06,19186.5659231,,,
2012-04-07,17281.2350942,,,
2012-04-08,15322.6213679,,,
2012-04-09,14460.3201017,,,
2012-04-10,13788.5617316,,,
2012-04-11,13576.6182965,0.17122,0.31108,0.05332
2012-04-12,15565.3951446,,,
2012-04-13,21354.0338475,,,
2012-04-14,30143.1933737,,,
2012-04-15,32757.4939622,,,
2012-04-16,30407.1363459,,,
2012-04-17,25110.3175692,,,
2012-04-18,20404.0808322,,,
2012-04-19,17729.7603666,,,
2012-04-20,16394.0855459,,,
2012-04-21,15928.7000148,,,
2012-04-22,15232.5047085,,,
2012-04-23,14609.1354613,,,
2012-04-24,17053.1298081,,,
2012-04-25,19456.1799815,,,
2012-04-26,20008.1660746,,,
2012-04-27,22859.4816459,,,
2012-04-28,26310.8659577,,,
2012-04-29,25314.6353445,,,
2012-04-30,22615.1729958,,,
2012-05-01,21391.3503825,,,
2012-05-02,20400.3134084,,,
2012-05-03,19449.2439303,,,
2012-05-04,18664.8686302,,,
2012-05-05,16686.7830233,,,
2012-05-06,15550.1350142,,,
2012-05-07,14776.5184358,,,
2012-05-08,13285.7238184,,,
2012-05-09,11880.373609,,,
2012-05-10,10703.937767,,,
2012-05-11,10359.4993679,,,
2012-05-12,9986.35384513,,,
2012-05-13,8905.3359922,,,
2012-05-14,9524.21210038,,,
2012-05-15,8523.03754961,,,
2012-05-16,7377.0,,,
2012-05-17,5931.0,,,
2012-05-18,6089.0,,,
2012-05-19,6778.0,,,
2012-05-20,6197.0,,,
2012-05-21,6334.0,,,
2012-05-22,6790.0,,,
2012-05-23,6738.0,0.18242,0.31738,0.05239
2012-05-24,6718.94711376,,,
2012-05-25,6528.41471678,,,
2012-05-26,5472.09959992,,,
2012-05-27,4998.85053533,,,
2012-05-28,4693.59300164,,,
2012-05-29,5081.47374961,,,
2012-05-30,5028.05064874,,,
2012-05-31,4562.06767181,,,
2012-06-01,3928.55061932,,,
2012-06-02,3796.72307953,,,
2012-06-03,4264.3503937,,,
2012-06-04,5143.36633663,,,
2012-06-05,6210.0,,,
2012-06-06,7177.0,,,
2012-06-07,7737.0,,,
2012-06-08,8417.0,,,
2012-06-09,8675.0,,,
2012-06-10,7782.0,,,
2012-06-11,7069.0,,,
2012-06-12,6336.0,,,
2012-06-13,6524.0,,,
2012-06-14,8357.0,,,
2012-06-15,8612.0,,,
2012-06-16,8280.0,,,
2012-06-17,8472.0,,,
2012-06-18,9295.0,,,
2012-06-19,10359.0,0.18214,0.25424,0.06138
2012-06-20,10182.0,,,
2012-06-21,7984.704,,,
2012-06-22,7370.75076566,,,
2012-06-23,7226.46628024,,,
2012-06-24,7624.34252632,,,
2012-06-25,7831.69179482,,,
2012-06-26,8294.97916455,,,
2012-06-27,8586.47272727,,,
2012-06-28,9044.29519667,,,
2012-06-29,9719.33369156,,,
2012-06-30,9652.40959147,,,
2012-07-01,5245.0,,,
2012-07-02,6478.0,,,
2012-07-03,5433.0,,,
2012-07-04,6024.0,,,
2012-07-05,6460.0,,,
2012-07-06,6908.0,,,
2012-07-07,6762.0,,,
2012-07-08,6643.0,,,
2012-07-09,6964.0,,,
2012-07-10,6944.0,,,
2012-07-11,6817.0,,,
2012-07-12,7597.0,,,
2012-07-13,7258.0,,,
2012-07-14,6805.0,,,
2012-07-15,6536.0,,,
2012-07-16,6767.0,,,
2012-07-17,7853.0,0.13384,0.16954,0.05177
2012-07-18,7404.0,,,
2012-07-19,7245.0,,,
2012-07-20,7374.0,,,
2012-07-21,7463.0,,,
2012-07-22,7417.0,,,
2012-07-23,7445.0,,,
2012-07-24,8370.0,,,
2012-07-25,8197.0,,,
2012-07-26,8878.0,,,
2012-07-27,9913.0,,,
2012-07-28,10343.0,,,
2012-07-29,10640.0,,,
2012-07-30,9809.0,,,
2012-07-31,9524.0,,,
2012-08-01,9475.0,,,
2012-08-02,8590.0,,,
2012-08-03,7584.0,,,
2012-08-04,7626.0,,,
2012-08-05,7984.0,,,
2012-08-06,8522.0,,,
2012-08-07,9677.0,0.11606,0.119,0.04867
2012-08-08,8067.0,,,
2012-08-09,5804.0,,,
2012-08-10,6502.0,,,
2012-08-11,5875.0,,,
2012-08-12,5042.0,,,
2012-08-13,3366.0,,,
2012-08-14,2657.0,,,
2012-08-15,2269.0,,,
2012-08-16,1944.0,,,
2012-08-17,2684.0,,,
2012-08-18,3185.0,,,
2012-08-19,3236.0,,,
2012-08-20,3444.0,,,
2012-08-21,3002.0,,,
2012-08-22,2702.0,,,
2012-08-23,2262.0,,,
2012-08-24,2468.0,,,
2012-08-25,2895.0,,,
2012-08-26,3769.0,,,
2012-08-27,3892.0,,,
2012-08-28,2947.0,,,
2012-08-29,2533.0,,,
2012-08-30,2263.0,,,
2012-08-31,1583.0,,,
2012-09-01,3054.0,,,
2012-09-02,3385.0,,,
2012-09-03,3882.0,,,
2012-09-04,2397.0,,,
2012-09-05,2998.0,,,
2012-09-06,3290.0,,,
2012-09-07,3471.0,,,
2012-09-08,3724.0,,,
2012-09-09,4278.0,,,
2012-09-10,5044.0,,,
2012-09-11,5962.0,0.13174,0.1659,0.0589
2012-09-12,5860.0,,,
2012-09-13,5733.0,,,
2012-09-14,6208.0,,,
2012-09-15,6624.0,,,
2012-09-16,6738.0,,,
2012-09-17,6996.0,,,
2012-09-18,6909.0,,,
2012-09-19,5711.0,,,
2012-09-20,6123.0,,,
2012-09-21,6265.0,,,
2012-09-22,6047.0,,,
2012-09-23,5854.0,,,
2012-09-24,5372.0,,,
2012-09-25,4349.0,,,
2012-09-26,3999.0,,,
2012-09-27,4256.0,,,
2012-09-28,4018.0,,,
2012-09-29,4220.0,,,
2012-09-30,3847.0,,,
2012-10-01,3888.0,,,
2012-10-02,3902.0,,,
2012-10-03,3646.0,0.0819,0.21392,0.04588
2012-10-04,4073.0,,,
2012-10-05,5285.0,,,
2012-10-06,4385.0,,,
2012-10-07,4409.0,,,
2012-10-08,4633.0,,,
2012-10-09,4454.0,,,
2012-10-10,3522.0,,,
2012-10-11,3353.0,,,
2012-10-12,4166.0,,,
2012-10-13,3889.0,,,
2012-10-14,3794.0,,,
2012-10-15,3534.0,,,
2012-10-16,3371.0,,,
2012-10-17,3617.0,,,
2012-10-18,3470.0,,,
2012-10-19,3864.99951433,,,
2012-10-20,3904.93342485,,,
2012-10-21,4158.97468354,,,
2012-10-22,5596.26000497,,,
2012-10-23,6416.66353958,,,
2012-10-24,5982.44100175,,,
2012-10-25,6150.36772026,,,
2012-10-26,4352.0,,,
2012-10-27,1802.0,,,
2012-10-28,2424.0,,,
2012-10-29,3215.0,,,
2012-10-30,3776.0,,,
2012-10-31,3227.0,,,
2012-11-01,4655.0,,,
2012-11-02,4686.0,,,
2012-11-03,4844.0,,,
2012-11-04,4836.0,,,
2012-11-05,4785.0,,,
2012-11-06,4204.0,0.28868,0.35154,0.08928
2012-11-07,3623.0,,,
2012-11-08,3759.0,,,
2012-11-09,4080.0,,,
2012-11-10,4090.0,,,
2012-11-11,3749.0,,,
2012-11-12,3339.0,,,
2012-11-13,3436.47401247,,,
2012-11-14,3595.3801273,,,
2012-11-15,3513.0,,,
2012-11-16,3983.19035145,,,
2012-11-17,4814.33608337,,,
2012-11-18,7362.62576687,,,
2012-11-19,8413.24142725,,,
2012-11-20,9568.97345133,,,
2012-11-21,10020.2163632,,,
2012-11-22,8719.79459209,,,
2012-11-23,8195.0,,,
2012-11-24,9440.07200647,,,
2012-11-25,8143.11700183,,,
2012-11-26,5071.0,,,
2012-11-27,3468.0,,,
2012-11-28,3580.0,,,
2012-11-29,4609.0,,,
2012-11-30,16046.4525605,,,
2012-12-01,28298.7789813,,,
2012-12-02,46647.6223906,,,
2012-12-03,53819.9942217,,,
2012-12-04,55976.0696945,0.12964,0.46256,0.05828
2012-12-05,52646.6345723,,,
2012-12-06,52520.7506742,,,
2012-12-07,50869.5954811,,,
2012-12-08,49960.4588277,,,
2012-12-09,46918.0725388,,,
2012-12-10,41033.9915347,,,
2012-12-11,33359.0,,,
2012-12-12,28653.0,,,
2012-12-13,24386.0,,,
2012-12-14,21621.0,,,
2012-12-15,19695.0,,,
2012-12-16,15119.0,,,
2012-12-17,13499.0,,,
2012-12-18,15740.0,,,
2012-12-19,24649.3390538,,,
2012-12-20,25441.7858863,,,
2012-12-21,24144.6272759,,,
2012-12-22,28769.7441448,,,
2012-12-23,44793.1654365,,,
2012-12-24,54952.6428896,,,
2012-12-25,61521.9386457,,,
2012-12-26,68901.3896073,,,
2012-12-27,71570.3257032,,,
2012-12-28,63417.5871582,,,
2012-12-29,55562.3441666,,,
2012-12-30,50393.0456876,,,
2012-12-31,44579.2652815,,,
2013-01-01,38740.72684,,,
2013-01-02,34244.3744524,,,
2013-01-03,31628.6749259,,,
2013-01-04,29623.3123599,,,
2013-01-05,27748.2087425,,,
2013-01-06,26678.7291754,,,
2013-01-07,25247.4041887,,,
2013-01-08,23054.3699868,,,
2013-01-09,22240.4652878,,,
2013-01-10,20559.2595738,,,
2013-01-11,19917.8504206,,,
2013-01-12,19236.5081876,,,
2013-01-13,19047.5122559,,,
2013-01-14,18538.1967042,,,
2013-01-15,17642.209742,,,
2013-01-16,16643.8956892,,,
2013-01-17,15879.9587031,,,
2013-01-18,15379.0,,,
2013-01-19,14923.0,,,
2013-01-20,14471.0,,,
2013-01-21,13968.1367643,,,
2013-01-22,13644.1561068,,,
2013-01-23,13608.8737941,,,
2013-01-24,14037.2987952,,,
2013-01-25,14136.8991885,,,
2013-01-26,14474.8429988,,,
2013-01-27,15910.2787603,,,
2013-01-28,16089.4908287,,,
2013-01-29,16132.9186974,,,
2013-01-30,16006.6286934,,,
2013-01-31,15608.7584967,,,
2013-02-01,15073.2962522,,,
2013-02-02,14795.1372835,,,
2013-02-03,14796.0556037,,,
2013-02-04,14457.7992745,,,
2013-02-05,13977.7670069,,,
2013-02-06,14619.6731424,,,
2013-02-07,14212.0628988,,,
2013-02-08,13924.0638009,,,
2013-02-09,13655.2009994,,,
2013-02-10,13689.9429695,,,
2013-02-11,13318.125822,,,
2013-02-12,12857.4037909,,,
2013-02-13,12613.7160848,,,
2013-02-14,12105.2491009,,,
2013-02-15,11818.9638828,,,
2013-02-16,11640.5241048,,,
2013-02-17,11520.8211027,,,
2013-02-18,11235.5849241,,,
2013-02-19,11769.4157463,,,
2013-02-20,12114.5711361,,,
2013-02-21,11839.6783669,,,
2013-02-22,11578.4975195,,,
2013-02-23,10640.0,,,
2013-02-24,9805.0,,,
2013-02-25,9423.0,,,
2013-02-26,9045.0,,,
2013-02-27,9025.0,,,
2013-02-28,9220.0,,,
2013-03-01,8794.0,,,
2013-03-02,7948.0,,,
2013-03-03,7783.0,,,
2013-03-04,8598.0,,,
2013-03-05,7920.0,,,
2013-03-06,7555.0,,,
2013-03-07,8459.0,,,
2013-03-08,7647.0,,,
2013-03-09,8503.0,,,
2013-03-10,7989.0,,,
2013-03-11,8513.0,,,
2013-03-12,10407.0,,,
2013-03-13,12063.5166066,,,
2013-03-14,12089.7731337,,,
2013-03-15,11862.0,,,
2013-03-16,11876.0,,,
2013-03-17,12415.0,,,
2013-03-18,12138.0,,,
2013-03-19,12302.0,,,
2013-03-20,11457.0,,,
2013-03-21,9804.0,,,
2013-03-22,9681.0,,,
2013-03-23,11035.0,,,
2013-03-24,8705.0,,,
2013-03-25,9177.0,,,
2013-03-26,8943.0,,,
2013-03-27,8577.0,,,
2013-03-28,7094.0,,,
2013-03-29,6422.0,,,
2013-03-30,7465.0,,,
2013-03-31,11050.8419453,,,
2013-04-01,12483.6774447,,,
2013-04-02,13853.9608655,,,
2013-04-03,14978.6020373,,,
2013-04-04,15307.7828084,,,
2013-04-05,14579.6632151,,,
2013-04-06,13591.5965305,,,
2013-04-07,13219.9673431,,,
2013-04-08,14084.4761642,,,
2013-04-09,13462.9043959,,,
2013-04-10,12770.6222771,,,
2013-04-11,12008.9312659,,,
2013-04-12,11342.8461872,,,
2013-04-13,11062.4289934,,,
2013-04-14,10317.4582184,,,
2013-04-15,10176.7551589,,,
2013-04-16,9957.17862481,,,
2013-04-17,8627.99887101,,,
2013-04-18,7754.95928169,,,
2013-04-19,6815.81232493,,,
2013-04-20,6066.00537291,,,
2013-04-21,5473.40629002,,,
2013-04-22,5187.49116608,,,
2013-04-23,4831.31283794,,,
2013-04-24,4026.492257,,,
2013-04-25,4731.28091643,,,
2013-04-26,5704.48949792,,,
2013-04-27,6798.00851888,,,
2013-04-28,8040.55505279,,,
2013-04-29,8584.71876088,,,
2013-04-30,9653.65397924,,,
2013-05-01,10010.6193403,,,
2013-05-02,9218.78650453,,,
2013-05-03,7952.54136126,,,
2013-05-04,7001.31056034,,,
2013-05-05,6397.70253591,,,
2013-05-06,6352.74561404,,,
2013-05-07,6515.1527469,,,
2013-05-08,7322.60878477,,,
2013-05-09,8511.04226211,,,
2013-05-10,9198.61099542,,,
2013-05-11,9410.07996051,,,
2013-05-12,8866.05059967,,,
2013-05-13,8928.57475256,,,
2013-05-14,8535.7085813,,,
2013-05-15,8715.87394111,,,
2013-05-16,8235.35420744,,,
2013-05-17,8769.57689589,,,
2013-05-18,9084.57603777,,,
2013-05-19,9363.40174296,,,
2013-05-20,9467.21222918,,,
2013-05-21,8652.00064914,,,
2013-05-22,8787.28875969,,,
2013-05-23,8884.96511753,,,
2013-05-24,6702.09297587,,,
2013-05-25,5649.07275877,,,
2013-05-26,5599.0255019,,,
2013-05-27,6256.15496293,,,
2013-05-28,7752.43804502,,,
2013-05-29,9414.00703537,,,
2013-05-30,10111.4934114,,,
2013-05-31,8837.16794451,,,
2013-06-01,6886.56701582,,,
2013-06-02,6385.18668831,,,
2013-06-03,6894.71461685,,,
2013-06-04,7122.0,,,
2013-06-05,7411.0,,,
2013-06-06,7059.0,,,
2013-06-07,6386.97439265,,,
2013-06-08,4631.20823347,,,
2013-06-09,5125.72870998,,,
2013-06-10,8138.95283123,,,
2013-06-11,6848.0,,,
2013-06-12,7344.0,,,
2013-06-13,8239.0,,,
2013-06-14,7725.0,,,
2013-06-15,6218.83704974,,,
2013-06-16,6132.38100407,,,
2013-06-17,6286.09657702,,,
2013-06-18,6339.34165787,,,
2013-06-19,6438.5779806,,,
2013-06-20,5648.42020411,,,
2013-06-21,5405.30685423,,,
2013-06-22,5310.36480583,,,
2013-06-23,5513.87216304,,,
2013-06-24,6372.06801449,,,
2013-06-25,6798.65222128,,,
2013-06-26,7725.21633821,,,
2013-06-27,8810.10952329,,,
2013-06-28,9507.0,,,
2013-06-29,9306.0,,,
2013-06-30,9243.0,,,
2013-07-01,7259.0,,,
2013-07-02,5630.0,,,
2013-07-03,5562.0,,,
2013-07-04,4405.0,,,
2013-07-05,4576.0,,,
2013-07-06,5249.0,,,
2013-07-07,5789.0,,,
2013-07-08,4120.0,,,
2013-07-09,5144.0,,,
2013-07-10,4805.0,,,
2013-07-11,5245.0,,,
2013-07-12,5125.0,,,
2013-07-13,5273.0,,,
2013-07-14,5154.0,,,
2013-07-15,4983.0,,,
2013-07-16,4878.0,,,
2013-07-17,5809.0,,,
2013-07-18,5601.0,,,
2013-07-19,5769.0,,,
2013-07-20,5371.0,,,
2013-07-21,4972.0,,,
2013-07-22,5651.0,,,
2013-07-23,5872.0,,,
2013-07-24,5283.0,,,
2013-07-25,5157.0,,,
2013-07-26,5908.0,,,
2013-07-27,6100.0,,,
2013-07-28,5932.0,,,
2013-07-29,5127.0,,,
2013-07-30,5618.0,,,
2013-07-31,4784.0,,,
2013-08-01,5127.0,,,
2013-08-02,5965.0,,,
2013-08-03,6203.0,,,
2013-08-04,5839.0,,,
2013-08-05,5179.0,,,
2013-08-06,4744.0,,,
2013-08-07,4385.0,,,
2013-08-08,4999.0,,,
2013-08-09,4446.0,,,
2013-08-10,5035.0,,,
2013-08-11,4965.0,,,
2013-08-12,5207.0,,,
2013-08-13,5607.0,,,
2013-08-14,6150.0,,,
2013-08-15,5751.0,,,
2013-08-16,5088.0,,,
2013-08-17,5109.0,,,
2013-08-18,4926.0,,,
2013-08-19,4089.0,,,
2013-08-20,3305.0,,,
2013-08-21,4099.0,,,
2013-08-22,4399.0,,,
2013-08-23,4351.0,,,
2013-08-24,4338.0,,,
2013-08-25,4871.0,,,
2013-08-26,4889.0,,,
2013-08-27,4647.0,,,
2013-08-28,4463.0,,,
2013-08-29,5429.0,,,
2013-08-30,5905.0,,,
2013-08-31,5369.0,,,
2013-09-01,4850.0,,,
2013-09-02,4935.0,,,
2013-09-03,5954.0,,,
2013-09-04,5907.0,,,
2013-09-05,6208.0,,,
2013-09-06,6322.0,,,
2013-09-07,5912.0,,,
2013-09-08,6007.0,,,
2013-09-09,5724.0,,,
2013-09-10,5595.0,,,
2013-09-11,6825.0,,,
2013-09-12,6530.0,,,
2013-09-13,5944.0,,,
2013-09-14,6388.83677959,,,
2013-09-15,6254.41097648,,,
2013-09-16,6367.30777264,,,
2013-09-17,5799.11244178,,,
2013-09-18,5574.0,,,
2013-09-19,4473.0,,,
2013-09-20,3371.0,,,
2013-09-21,5363.15534764,,,
2013-09-22,5738.85547051,,,
2013-09-23,5635.0,,,
2013-09-24,5269.0,,,
2013-09-25,5110.0,,,
2013-09-26,3181.0,,,
2013-09-27,4482.0,,,
2013-09-28,4405.0,,,
2013-09-29,4761.0,,,
2013-09-30,4295.0,,,
2013-10-01,4384.0,,,
2013-10-02,3777.0,,,
2013-10-03,4509.80305188,,,
2013-10-04,3624.0,,,
2013-10-05,3491.69790318,,,
2013-10-06,3449.43181818,,,
2013-10-07,3368.1694869,,,
2013-10-08,4333.41763441,,,
2013-10-09,4326.0,,,
2013-10-10,4251.0,,,
2013-10-11,3607.97242479,,,
2013-10-12,3594.42799005,,,
2013-10-13,4065.6244551,,,
2013-10-14,3486.38445963,,,
2013-10-15,3104.81161928,,,
2013-10-16,2973.26774848,,,
2013-10-17,3425.0,,,
2013-10-18,3173.0,,,
2013-10-19,2459.03951735,,,
2013-10-20,2241.5707411,,,
2013-10-21,3002.0,,,
2013-10-22,3372.0,,,
2013-10-23,3625.0,,,
2013-10-24,4627.0,,,
2013-10-25,5007.27875244,,,
2013-10-26,4803.53320312,,,
2013-10-27,3649.74556617,,,
2013-10-28,5582.61944913,,,
2013-10-29,5482.34289989,,,
2013-10-30,5606.89968704,,,
2013-10-31,4379.17733333,,,
2013-11-01,3614.03622548,,,
2013-11-02,3723.60933806,,,
2013-11-03,4658.60953921,,,
2013-11-04,4570.0,,,
2013-11-05,4213.0,,,
2013-11-06,3783.0,,,
2013-11-07,3096.0,,,
2013-11-08,3698.0,,,
2013-11-09,3535.0,,,
2013-11-10,3849.89878049,,,
2013-11-11,3919.03002309,,,
2013-11-12,3616.0,,,
2013-11-13,3326.0,,,
2013-11-14,3152.0,,,
2013-11-15,3407.0,,,
2013-11-16,3183.82183908,,,
2013-11-17,3257.98411017,,,
2013-11-18,3473.0,,,
2013-11-19,5404.0,,,
2013-11-20,7663.05092366,,,
