Date,Month,Year,Flow,NH3,NO2,NO3,PO4
30-Dec-06,12,2006,23.85368,,,,
31-Dec-06,12,2006,24.21707,,,,
1-Jan-07,1,2007,21.93594,,,,
2-Jan-07,1,2007,25.96834,,,,
3-Jan-07,1,2007,22.5792,,,,
4-Jan-07,1,2007,22.56512,,,,
5-Jan-07,1,2007,22.38534,,,,
6-Jan-07,1,2007,21.64166,,,,
7-Jan-07,1,2007,21.67392,,,,
8-Jan-07,1,2007,22.20948,,,,
9-Jan-07,1,2007,22.04459,,,,
10-Jan-07,1,2007,21.37987,,,,
11-Jan-07,1,2007,21.92226,,,,
12-Jan-07,1,2007,21.95104,,,,
13-Jan-07,1,2007,21.09922,,,,
14-Jan-07,1,2007,20.69672,,,,
15-Jan-07,1,2007,21.54717,,,,
16-Jan-07,1,2007,21.75928,,,,
17-Jan-07,1,2007,21.91912,0.2,,,13
18-Jan-07,1,2007,21.5503,,,,
19-Jan-07,1,2007,21.40976,,,,
20-Jan-07,1,2007,20.43312,,,,
21-Jan-07,1,2007,20.49933,,,,
22-Jan-07,1,2007,21.2045,,,,
23-Jan-07,1,2007,21.45776,,,,
24-Jan-07,1,2007,21.82023,,,,
25-Jan-07,1,2007,21.62196,,,,
26-Jan-07,1,2007,21.54518,,,,
27-Jan-07,1,2007,21.41312,,,,
28-Jan-07,1,2007,22.20218,,,,
29-Jan-07,1,2007,22.49607,,,,
30-Jan-07,1,2007,20.94658,,,,
31-Jan-07,1,2007,22.22875,,,,
1-Feb-07,2,2007,22.01342,,,,
2-Feb-07,2,2007,21.3382,,,,
3-Feb-07,2,2007,20.93232,,,,
4-Feb-07,2,2007,20.86343,,,,
5-Feb-07,2,2007,21.54826,,,,
6-Feb-07,2,2007,21.45785,0.2,,24,13
7-Feb-07,2,2007,21.17036,,,,
8-Feb-07,2,2007,20.87276,,,,
9-Feb-07,2,2007,21.61392,0.33,,,
10-Feb-07,2,2007,24.84803,0.33,,,
11-Feb-07,2,2007,25.38005,,,,
12-Feb-07,2,2007,24.521,0.33,,,
13-Feb-07,2,2007,24.617,,,,
14-Feb-07,2,2007,23.59513,0.52,,,
15-Feb-07,2,2007,23.16962,0.52,,,
16-Feb-07,2,2007,23.13779,2.2,,,
17-Feb-07,2,2007,22.09811,2.4,,,
18-Feb-07,2,2007,20.94706,1.6,,,
19-Feb-07,2,2007,22.26954,,,,
20-Feb-07,2,2007,22.33699,0.52,,,
21-Feb-07,2,2007,21.78273,0.2,,,
22-Feb-07,2,2007,24.08074,,,,
23-Feb-07,2,2007,23.42854,0.71,,,
24-Feb-07,2,2007,22.28715,,,,
25-Feb-07,2,2007,23.57503,,,,
26-Feb-07,2,2007,24.72688,,,,
27-Feb-07,2,2007,25.78778,,,,
28-Feb-07,2,2007,24.95211,,,,
1-Mar-07,3,2007,22.15365,0.2,,,
2-Mar-07,3,2007,23.48829,,,,
3-Mar-07,3,2007,22.63992,,,,
4-Mar-07,3,2007,22.73796,,,,
5-Mar-07,3,2007,25.66316,2.3,,,
6-Mar-07,3,2007,25.86561,2.1,,,
7-Mar-07,3,2007,25.54708,1.8,,,11
8-Mar-07,3,2007,25.23865,4.4,,,
9-Mar-07,3,2007,24.78028,,,,
10-Mar-07,3,2007,24.02367,,,,
11-Mar-07,3,2007,24.00988,,,,
12-Mar-07,3,2007,25.56227,,,,
13-Mar-07,3,2007,25.51108,2,,,
14-Mar-07,3,2007,25.26738,1.8,,,
15-Mar-07,3,2007,22.70109,1.9,,,
16-Mar-07,3,2007,24.3478,1.8,,,
17-Mar-07,3,2007,24.07679,,,,
18-Mar-07,3,2007,24.29216,2.1,,,
19-Mar-07,3,2007,25.06103,2,,,
20-Mar-07,3,2007,25.24724,2.6,,,
21-Mar-07,3,2007,24.89073,1.6,,,
22-Mar-07,3,2007,24.56536,1.6,,,
23-Mar-07,3,2007,24.23448,,,,
24-Mar-07,3,2007,23.93745,,,,
25-Mar-07,3,2007,23.64671,,,,
26-Mar-07,3,2007,24.68465,0.87,,,
27-Mar-07,3,2007,24.54626,,,,
28-Mar-07,3,2007,24.49757,,,,
29-Mar-07,3,2007,24.35596,,,,
30-Mar-07,3,2007,24.33712,,,,
31-Mar-07,3,2007,23.72847,,,,
1-Apr-07,4,2007,23.67348,,,,
2-Apr-07,4,2007,24.30418,,,,
3-Apr-07,4,2007,21.89963,,,,
4-Apr-07,4,2007,24.25414,,,,
5-Apr-07,4,2007,23.92766,1.1,,,13
6-Apr-07,4,2007,24.11783,,,,
7-Apr-07,4,2007,24.11654,,,,
8-Apr-07,4,2007,23.69282,,,,
9-Apr-07,4,2007,22.89126,,,,
10-Apr-07,4,2007,22.44557,,,,
11-Apr-07,4,2007,22.64272,,,,
12-Apr-07,4,2007,21.87737,,,,
13-Apr-07,4,2007,22.9735,0.97,,,
14-Apr-07,4,2007,23.5819,,,,
15-Apr-07,4,2007,23.85911,,,,
16-Apr-07,4,2007,24.31734,,,,
17-Apr-07,4,2007,24.10124,,,,
18-Apr-07,4,2007,23.50871,0.61,,,
19-Apr-07,4,2007,24.38491,,,,
20-Apr-07,4,2007,25.43852,,,,
21-Apr-07,4,2007,24.07069,,,,
22-Apr-07,4,2007,25.31609,,,,
23-Apr-07,4,2007,25.28527,,,,
24-Apr-07,4,2007,25.08455,0.8,,,
25-Apr-07,4,2007,24.97469,,,,
26-Apr-07,4,2007,24.75964,,,,
27-Apr-07,4,2007,24.01878,,,,
28-Apr-07,4,2007,23.6637,,,,
29-Apr-07,4,2007,23.89062,,,,
30-Apr-07,4,2007,24.8052,,,,
1-May-07,5,2007,23.2492,,,,
2-May-07,5,2007,23.72218,,,,
3-May-07,5,2007,24.51357,,,,
4-May-07,5,2007,23.99186,1.2,,,
5-May-07,5,2007,23.39171,,,,
6-May-07,5,2007,23.18896,,,,
7-May-07,5,2007,23.95966,,,,
8-May-07,5,2007,23.99544,0.89,,,13
9-May-07,5,2007,23.92876,,,,
10-May-07,5,2007,23.54543,,,,
11-May-07,5,2007,23.22217,,,,
12-May-07,5,2007,22.65627,,,,
13-May-07,5,2007,22.70163,,,,
14-May-07,5,2007,23.88784,,,,
15-May-07,5,2007,23.67863,,,,
16-May-07,5,2007,23.75905,1.2,,,
17-May-07,5,2007,23.81091,,,,
18-May-07,5,2007,23.01816,,,,
19-May-07,5,2007,22.59086,,,,
20-May-07,5,2007,22.65398,,,,
21-May-07,5,2007,24.01955,,,,
22-May-07,5,2007,23.86509,,,,
23-May-07,5,2007,23.49643,,,,
24-May-07,5,2007,23.82851,1.1,,,
25-May-07,5,2007,23.27156,,,,
26-May-07,5,2007,22.33967,,,,
27-May-07,5,2007,21.43768,,,,
28-May-07,5,2007,22.91017,,,,
29-May-07,5,2007,24.04947,,,,
30-May-07,5,2007,23.96418,,,,
31-May-07,5,2007,23.97012,,,,
1-Jun-07,6,2007,23.05013,0.83,,,
2-Jun-07,6,2007,22.38335,,,,
3-Jun-07,6,2007,22.69678,,,,
4-Jun-07,6,2007,23.70031,,,,
5-Jun-07,6,2007,23.34451,,,,
6-Jun-07,6,2007,23.35382,1.2,,,
7-Jun-07,6,2007,23.46902,,,,
8-Jun-07,6,2007,23.32041,,,,
9-Jun-07,6,2007,22.71339,,,,
10-Jun-07,6,2007,22.62814,,,,
11-Jun-07,6,2007,23.63819,0.73,,,14
12-Jun-07,6,2007,23.4351,,,,
13-Jun-07,6,2007,23.26987,,,,
14-Jun-07,6,2007,23.30039,,,,
15-Jun-07,6,2007,23.47867,,,,
16-Jun-07,6,2007,23.15553,,,,
17-Jun-07,6,2007,22.86448,,,,
18-Jun-07,6,2007,23.80418,,,,
19-Jun-07,6,2007,23.51987,,,,
20-Jun-07,6,2007,23.61786,,,,
21-Jun-07,6,2007,23.50734,,,,
22-Jun-07,6,2007,22.90359,0.94,,,
23-Jun-07,6,2007,21.81695,,,,
24-Jun-07,6,2007,21.76025,,,,
25-Jun-07,6,2007,23.3991,,,,
26-Jun-07,6,2007,23.29203,0.98,,,
27-Jun-07,6,2007,22.85984,,,,
28-Jun-07,6,2007,22.70447,,,,
29-Jun-07,6,2007,22.47479,,,,
30-Jun-07,6,2007,21.51783,,,,
1-Jul-07,7,2007,21.16414,,,,
2-Jul-07,7,2007,22.52417,0.82,,,
3-Jul-07,7,2007,22.94502,,,,
4-Jul-07,7,2007,22.30374,0.74,,,
5-Jul-07,7,2007,23.59869,,,,
6-Jul-07,7,2007,23.42769,,,,
7-Jul-07,7,2007,22.51616,,,,
8-Jul-07,7,2007,22.05297,,,,
9-Jul-07,7,2007,23.18629,,,,
10-Jul-07,7,2007,22.49653,,,,
11-Jul-07,7,2007,22.77064,0.73,,,13
12-Jul-07,7,2007,23.5725,,,,
13-Jul-07,7,2007,23.77389,,,,
14-Jul-07,7,2007,21.81266,,,,
15-Jul-07,7,2007,22.14624,,,,
16-Jul-07,7,2007,23.45493,,,,
17-Jul-07,7,2007,23.74288,,,,
18-Jul-07,7,2007,24.53273,,,,
19-Jul-07,7,2007,24.42068,0.78,,,
20-Jul-07,7,2007,23.93847,,,,
21-Jul-07,7,2007,23.23828,,,,
22-Jul-07,7,2007,23.06706,,,,
23-Jul-07,7,2007,24.12389,0.45,,,
24-Jul-07,7,2007,24.10285,0.45,,,
25-Jul-07,7,2007,24.03374,,,,
26-Jul-07,7,2007,24.38692,,,,
27-Jul-07,7,2007,23.5081,,,,
28-Jul-07,7,2007,22.61531,,,,
29-Jul-07,7,2007,22.51324,,,,
30-Jul-07,7,2007,23.65824,,,,
31-Jul-07,7,2007,23.5974,,,,
1-Aug-07,8,2007,23.47888,0.74,,,
2-Aug-07,8,2007,23.2199,,,,
3-Aug-07,8,2007,23.36087,,,,
4-Aug-07,8,2007,22.13985,,,,
5-Aug-07,8,2007,21.13711,,,,
6-Aug-07,8,2007,23.13413,,,,
7-Aug-07,8,2007,23.21582,0.49,,23,13
8-Aug-07,8,2007,23.38221,,,,
9-Aug-07,8,2007,23.25934,,,,
10-Aug-07,8,2007,22.85546,,,,
11-Aug-07,8,2007,21.95916,,,,
12-Aug-07,8,2007,22.15722,,,,
13-Aug-07,8,2007,23.19391,,,,
14-Aug-07,8,2007,23.24053,,,,
15-Aug-07,8,2007,22.98235,,,,
16-Aug-07,8,2007,22.44352,,,,
17-Aug-07,8,2007,22.40053,0.69,,,
18-Aug-07,8,2007,21.57546,,,,
19-Aug-07,8,2007,21.30622,,,,
20-Aug-07,8,2007,23.38404,,,,
21-Aug-07,8,2007,23.87737,0.66,,,
22-Aug-07,8,2007,23.85172,,,,
23-Aug-07,8,2007,23.939,,,,
24-Aug-07,8,2007,23.55899,,,,
25-Aug-07,8,2007,22.97471,,,,
26-Aug-07,8,2007,22.74251,,,,
27-Aug-07,8,2007,23.76162,0.89,,,
28-Aug-07,8,2007,23.58566,,,,
29-Aug-07,8,2007,23.4896,,,,
30-Aug-07,8,2007,23.60177,,,,
31-Aug-07,8,2007,22.94823,,,,
1-Sep-07,9,2007,21.63872,,,,
2-Sep-07,9,2007,21.15988,,,,
3-Sep-07,9,2007,22.31158,,,,
4-Sep-07,9,2007,23.46443,,,,
5-Sep-07,9,2007,22.54888,,,,
6-Sep-07,9,2007,21.80267,,,,
7-Sep-07,9,2007,22.35192,0.92,,,
8-Sep-07,9,2007,22.00876,,,,
9-Sep-07,9,2007,22.23137,,,,
10-Sep-07,9,2007,22.99069,,,,
11-Sep-07,9,2007,21.62276,,,,
12-Sep-07,9,2007,22.12938,0.9,,,15
13-Sep-07,9,2007,22.22694,,,,
14-Sep-07,9,2007,22.05942,,,,
15-Sep-07,9,2007,21.25731,,,,
16-Sep-07,9,2007,21.47333,,,,
17-Sep-07,9,2007,22.28758,,,,
18-Sep-07,9,2007,22.35474,,,,
19-Sep-07,9,2007,22.16559,,,,
20-Sep-07,9,2007,21.94524,0.83,,,
21-Sep-07,9,2007,21.73937,,,,
22-Sep-07,9,2007,21.77321,,,,
23-Sep-07,9,2007,22.41178,,,,
24-Sep-07,9,2007,23.0167,,,,
25-Sep-07,9,2007,22.65619,0.71,,,
26-Sep-07,9,2007,21.84438,,,,
27-Sep-07,9,2007,21.80144,,,,
28-Sep-07,9,2007,21.73064,,,,
29-Sep-07,9,2007,21.44951,,,,
30-Sep-07,9,2007,21.77756,,,,
1-Oct-07,10,2007,21.55567,,,,
2-Oct-07,10,2007,22.04217,,,,
3-Oct-07,10,2007,21.8958,,,,
4-Oct-07,10,2007,22.10567,1.7,,,
5-Oct-07,10,2007,21.65262,,,,
6-Oct-07,10,2007,20.86778,,,,
7-Oct-07,10,2007,21.12949,,,,
8-Oct-07,10,2007,21.85273,,,,
9-Oct-07,10,2007,22.10608,1.7,,,14
10-Oct-07,10,2007,23.61122,,,,
11-Oct-07,10,2007,22.89712,,,,
12-Oct-07,10,2007,24.7217,,,,
13-Oct-07,10,2007,23.38519,,,,
14-Oct-07,10,2007,23.12191,,,,
15-Oct-07,10,2007,23.48117,,,,
16-Oct-07,10,2007,22.89317,,,,
17-Oct-07,10,2007,22.62206,,,,
18-Oct-07,10,2007,22.9527,,,,
19-Oct-07,10,2007,22.65936,1.1,,,
20-Oct-07,10,2007,22.43185,,,,
21-Oct-07,10,2007,22.1895,,,,
22-Oct-07,10,2007,23.26122,,,,
23-Oct-07,10,2007,23.57123,,,,
24-Oct-07,10,2007,22.62734,0.89,,,
25-Oct-07,10,2007,24.11055,,,,
26-Oct-07,10,2007,23.65027,,,,
27-Oct-07,10,2007,22.88928,,,,
28-Oct-07,10,2007,22.86742,,,,
29-Oct-07,10,2007,23.59822,,,,
30-Oct-07,10,2007,22.60878,,,,
31-Oct-07,10,2007,21.80272,,,,
1-Nov-07,11,2007,22.38121,,,,
2-Nov-07,11,2007,21.925,0.84,,,
3-Nov-07,11,2007,21.12311,,,,
4-Nov-07,11,2007,21.54739,,,,
5-Nov-07,11,2007,22.31902,,,,
6-Nov-07,11,2007,22.25935,,,,
7-Nov-07,11,2007,22.08597,0.84,,26,15
8-Nov-07,11,2007,22.22853,,,,
9-Nov-07,11,2007,22.12295,,,,
10-Nov-07,11,2007,21.50216,,,,
11-Nov-07,11,2007,22.80037,,,,
12-Nov-07,11,2007,23.48944,,,,
13-Nov-07,11,2007,22.81088,,,,
14-Nov-07,11,2007,22.41161,,,,
15-Nov-07,11,2007,21.99015,1.3,,,
16-Nov-07,11,2007,21.92422,,,,
17-Nov-07,11,2007,20.80285,,,,
18-Nov-07,11,2007,21.11724,,,,
19-Nov-07,11,2007,21.5225,1.1,,,
20-Nov-07,11,2007,21.1583,,,,
21-Nov-07,11,2007,20.78729,,,,
22-Nov-07,11,2007,20.34184,,,,
23-Nov-07,11,2007,19.51639,,,,
24-Nov-07,11,2007,20.09844,,,,
25-Nov-07,11,2007,20.88809,,,,
26-Nov-07,11,2007,21.92184,,,,
27-Nov-07,11,2007,22.49646,1,,,
28-Nov-07,11,2007,22.22279,,,,
29-Nov-07,11,2007,22.71587,,,,
30-Nov-07,11,2007,22.61658,,,,
1-Dec-07,12,2007,21.90603,,,,
2-Dec-07,12,2007,21.32841,1.8,,,
3-Dec-07,12,2007,21.43667,,,,
4-Dec-07,12,2007,22.20609,,,,
5-Dec-07,12,2007,21.80654,,,,
6-Dec-07,12,2007,22.40668,,,,
7-Dec-07,12,2007,22.81516,,,,
8-Dec-07,12,2007,22.10113,,,,
9-Dec-07,12,2007,21.59977,,,,
10-Dec-07,12,2007,22.36614,,,,
11-Dec-07,12,2007,22.11966,1.2,,,14
12-Dec-07,12,2007,21.73802,,,,
13-Dec-07,12,2007,22.23466,,,,
14-Dec-07,12,2007,21.77117,,,,
15-Dec-07,12,2007,21.04578,,,,
16-Dec-07,12,2007,21.17489,,,,
17-Dec-07,12,2007,22.54124,,,,
18-Dec-07,12,2007,23.85977,,,,
19-Dec-07,12,2007,22.74232,,,,
20-Dec-07,12,2007,24.03962,0.88,,,
21-Dec-07,12,2007,23.02672,,,,
22-Dec-07,12,2007,21.75257,,,,
23-Dec-07,12,2007,21.03218,,,,
24-Dec-07,12,2007,21.26902,,,,
25-Dec-07,12,2007,19.90567,,,,
26-Dec-07,12,2007,20.42919,,,,
27-Dec-07,12,2007,21.53961,,,,
28-Dec-07,12,2007,21.24084,0.9,,,
29-Dec-07,12,2007,20.52645,,,,
30-Dec-07,12,2007,19.87738,,,,
31-Dec-07,12,2007,19.95178,,,,
1-Jan-08,1,2008,19.67709,,,,
2-Jan-08,1,2008,20.5847,0.86,,,
3-Jan-08,1,2008,21.5897,,,,
4-Jan-08,1,2008,32.95705,,,,
5-Jan-08,1,2008,31.70296,,,,
6-Jan-08,1,2008,29.85584,,,,
7-Jan-08,1,2008,27.69435,0.91,,,
8-Jan-08,1,2008,26.47508,,,,
9-Jan-08,1,2008,25.27858,,,,
10-Jan-08,1,2008,25.36168,,,,
11-Jan-08,1,2008,24.90853,,,,
12-Jan-08,1,2008,23.87777,,,,
13-Jan-08,1,2008,23.56985,,,,
14-Jan-08,1,2008,24.10339,,,,
15-Jan-08,1,2008,23.93869,,,,
16-Jan-08,1,2008,23.72229,0.83,,,13
17-Jan-08,1,2008,23.68928,,,,
18-Jan-08,1,2008,23.15491,,,,
19-Jan-08,1,2008,22.16401,,,,
20-Jan-08,1,2008,21.75489,,,,
21-Jan-08,1,2008,23.51547,,,,
22-Jan-08,1,2008,26.02265,,,,
23-Jan-08,1,2008,24.97043,,,,
24-Jan-08,1,2008,24.73407,0.69,,,
25-Jan-08,1,2008,35.0919,,,,
26-Jan-08,1,2008,36.82388,,,,
27-Jan-08,1,2008,35.89358,,,,
28-Jan-08,1,2008,32.29214,,,,
29-Jan-08,1,2008,29.86682,0.69,,,
30-Jan-08,1,2008,28.51171,,,,
31-Jan-08,1,2008,27.73477,,,,
1-Feb-08,2,2008,27.21917,,,,
2-Feb-08,2,2008,26.12892,,,,
3-Feb-08,2,2008,27.15128,,,,
4-Feb-08,2,2008,26.49661,,,,
5-Feb-08,2,2008,25.92954,0.74,,,
6-Feb-08,2,2008,25.97955,0.75,,,
7-Feb-08,2,2008,25.47508,,,,
8-Feb-08,2,2008,24.96092,,,,
9-Feb-08,2,2008,23.68819,,,,
10-Feb-08,2,2008,23.55145,,,,
11-Feb-08,2,2008,24.07485,,,,
12-Feb-08,2,2008,23.82225,,,,
13-Feb-08,2,2008,23.71933,0.67,,,
14-Feb-08,2,2008,23.49504,,,,
15-Feb-08,2,2008,23.35591,,,,
16-Feb-08,2,2008,22.36681,,,,
17-Feb-08,2,2008,21.61982,,,,
18-Feb-08,2,2008,22.66634,,,,
19-Feb-08,2,2008,23.5878,,,,
20-Feb-08,2,2008,26.73189,,,,
21-Feb-08,2,2008,25.80732,0.7,,,
22-Feb-08,2,2008,25.56646,,,,
23-Feb-08,2,2008,25.58771,,,,
24-Feb-08,2,2008,28.82804,,,,
25-Feb-08,2,2008,28.27361,0.82,,,
26-Feb-08,2,2008,26.91364,,,,
27-Feb-08,2,2008,26.18305,,,,
28-Feb-08,2,2008,25.65122,,,,
29-Feb-08,2,2008,25.16168,,,,
1-Mar-08,3,2008,23.92707,,,,
2-Mar-08,3,2008,23.71773,,,,
3-Mar-08,3,2008,24.14412,,,,
4-Mar-08,3,2008,24.19756,,,,
5-Mar-08,3,2008,23.88422,,,,
6-Mar-08,3,2008,23.69644,0.72,,,
7-Mar-08,3,2008,23.25585,,,,
8-Mar-08,3,2008,22.59671,,,,
9-Mar-08,3,2008,22.74963,,,,
10-Mar-08,3,2008,23.3554,,,,
11-Mar-08,3,2008,22.93524,,,,
12-Mar-08,3,2008,22.80617,0.6,,21,14
13-Mar-08,3,2008,23.11357,,,,
14-Mar-08,3,2008,23.06173,,,,
15-Mar-08,3,2008,22.86411,,,,
16-Mar-08,3,2008,22.79279,,,,
17-Mar-08,3,2008,23.30926,,,,
18-Mar-08,3,2008,23.34107,,,,
19-Mar-08,3,2008,23.1895,,,,
20-Mar-08,3,2008,23.07966,,,,
21-Mar-08,3,2008,22.58057,0.77,,,
22-Mar-08,3,2008,21.83331,,,,
23-Mar-08,3,2008,21.51528,,,,
24-Mar-08,3,2008,22.64207,,,,
25-Mar-08,3,2008,22.45519,0.85,,,
26-Mar-08,3,2008,21.71851,,,,
27-Mar-08,3,2008,22.64057,,,,
28-Mar-08,3,2008,22.24141,,,,
29-Mar-08,3,2008,21.58533,,,,
30-Mar-08,3,2008,22.06418,,,,
31-Mar-08,3,2008,22.84779,,,,
1-Apr-08,4,2008,22.26151,,,,
2-Apr-08,4,2008,22.34406,,,,
3-Apr-08,4,2008,22.59694,0.79,,,15
4-Apr-08,4,2008,23.1201,,,,
5-Apr-08,4,2008,22.3201,,,,
6-Apr-08,4,2008,22.13178,,,,
7-Apr-08,4,2008,22.6565,,,,
8-Apr-08,4,2008,22.66661,,,,
9-Apr-08,4,2008,22.50075,,,,
10-Apr-08,4,2008,22.46228,,,,
11-Apr-08,4,2008,22.13737,0.82,,,
12-Apr-08,4,2008,21.44984,,,,
13-Apr-08,4,2008,21.48438,,,,
14-Apr-08,4,2008,22.16287,,,,
15-Apr-08,4,2008,22.21239,,,,
16-Apr-08,4,2008,22.02343,0.78,,,
17-Apr-08,4,2008,22.13275,,,,
18-Apr-08,4,2008,21.95039,,,,
19-Apr-08,4,2008,21.32503,,,,
20-Apr-08,4,2008,21.31035,,,,
21-Apr-08,4,2008,22.28487,,,,
22-Apr-08,4,2008,22.21471,0.86,,,
23-Apr-08,4,2008,21.83135,,,,
24-Apr-08,4,2008,22.1723,,,,
25-Apr-08,4,2008,21.8506,,,,
26-Apr-08,4,2008,20.93233,,,,
27-Apr-08,4,2008,21.15471,,,,
28-Apr-08,4,2008,21.72069,,,,
29-Apr-08,4,2008,21.66352,,,,
30-Apr-08,4,2008,21.28044,,,,
1-May-08,5,2008,21.24544,,,,
2-May-08,5,2008,21.15547,0.89,,,
3-May-08,5,2008,20.46218,,,,
4-May-08,5,2008,20.59608,,,,
5-May-08,5,2008,21.57694,0.81,,,
6-May-08,5,2008,21.05541,,,,
7-May-08,5,2008,20.74371,,,,
8-May-08,5,2008,21.38004,,,,
9-May-08,5,2008,21.07645,,,,
10-May-08,5,2008,20.58781,,,,
11-May-08,5,2008,20.52098,,,,
12-May-08,5,2008,21.71399,,,,
13-May-08,5,2008,21.95474,0.78,,24,13
14-May-08,5,2008,21.49776,,,,
15-May-08,5,2008,21.28208,,,,
16-May-08,5,2008,20.95199,,,,
17-May-08,5,2008,20.47706,,,,
18-May-08,5,2008,20.72431,,,,
19-May-08,5,2008,21.96934,,,,
20-May-08,5,2008,22.08524,,,,
21-May-08,5,2008,21.27291,,,,
22-May-08,5,2008,20.95152,0.96,,,
23-May-08,5,2008,20.89009,,,,
24-May-08,5,2008,19.44263,,,,
25-May-08,5,2008,19.16686,,,,
26-May-08,5,2008,20.19351,,,,
27-May-08,5,2008,21.9275,,,,
28-May-08,5,2008,21.37996,0.8,,,
29-May-08,5,2008,21.38367,,,,
30-May-08,5,2008,21.63815,,,,
31-May-08,5,2008,20.61377,,,,
1-Jun-08,6,2008,21.11456,,,,
2-Jun-08,6,2008,21.89896,,,,
3-Jun-08,6,2008,21.93084,,,,
4-Jun-08,6,2008,21.82577,,,,
5-Jun-08,6,2008,21.7032,0.72,,,
6-Jun-08,6,2008,21.62117,,,,
7-Jun-08,6,2008,20.49754,,,,
8-Jun-08,6,2008,20.66691,,,,
9-Jun-08,6,2008,22.00056,,,,
10-Jun-08,6,2008,21.98016,,,,
11-Jun-08,6,2008,21.19887,0.72,,,14
12-Jun-08,6,2008,20.77192,0.8,,,
13-Jun-08,6,2008,20.67252,0.72,,,
14-Jun-08,6,2008,19.97138,,,,
15-Jun-08,6,2008,20.55615,0.72,,,
16-Jun-08,6,2008,21.58029,,,,
17-Jun-08,6,2008,21.29948,,,,
18-Jun-08,6,2008,20.93292,,,,
19-Jun-08,6,2008,20.86364,,,,
20-Jun-08,6,2008,20.79202,,,,
21-Jun-08,6,2008,23.33798,,,,
22-Jun-08,6,2008,20.21384,,,,
23-Jun-08,6,2008,21.89269,,,,
24-Jun-08,6,2008,21.79537,,,,
25-Jun-08,6,2008,21.35069,0.97,,,
26-Jun-08,6,2008,21.36285,,,,
27-Jun-08,6,2008,21.19773,,,,
28-Jun-08,6,2008,19.52674,,,,
29-Jun-08,6,2008,19.37752,,,,
30-Jun-08,6,2008,20.55481,,,,
1-Jul-08,7,2008,20.38072,,,,
2-Jul-08,7,2008,20.16961,0.95,,,
3-Jul-08,7,2008,20.00872,,,,
4-Jul-08,7,2008,18.40302,,,,
5-Jul-08,7,2008,18.38759,,,,
6-Jul-08,7,2008,19.03528,,,,
7-Jul-08,7,2008,20.37185,0.73,,,13
8-Jul-08,7,2008,20.58687,,,,
9-Jul-08,7,2008,21.36057,,,,
10-Jul-08,7,2008,21.54823,,,,
11-Jul-08,7,2008,21.28688,,,,
12-Jul-08,7,2008,20.35933,,,,
13-Jul-08,7,2008,20.17245,,,,
14-Jul-08,7,2008,21.64434,,,,
15-Jul-08,7,2008,20.52648,,,,
16-Jul-08,7,2008,20.33402,,,,
17-Jul-08,7,2008,20.36798,1.2,,,
18-Jul-08,7,2008,20.01728,,,,
19-Jul-08,7,2008,19.07795,,,,
20-Jul-08,7,2008,18.93265,,,,
21-Jul-08,7,2008,20.07925,,,,
22-Jul-08,7,2008,20.31701,,,,
23-Jul-08,7,2008,20.06548,0.78,,,
24-Jul-08,7,2008,20.35073,,,,
25-Jul-08,7,2008,20.71926,,,,
26-Jul-08,7,2008,19.75409,,,,
27-Jul-08,7,2008,19.42715,,,,
28-Jul-08,7,2008,20.31628,,,,
29-Jul-08,7,2008,20.27039,0.78,,,
30-Jul-08,7,2008,20.29911,,,,
31-Jul-08,7,2008,20.33157,,,,
1-Aug-08,8,2008,19.98455,,,,
2-Aug-08,8,2008,19.54262,,,,
3-Aug-08,8,2008,18.81663,,,,
4-Aug-08,8,2008,20.18839,,,,
5-Aug-08,8,2008,19.68073,0.73,,,13
6-Aug-08,8,2008,20.30324,,,,
7-Aug-08,8,2008,20.55822,,,,
8-Aug-08,8,2008,20.31077,,,,
9-Aug-08,8,2008,19.17106,,,,
10-Aug-08,8,2008,19.46393,,,,
11-Aug-08,8,2008,21.14128,,,,
12-Aug-08,8,2008,20.33729,,,,
13-Aug-08,8,2008,20.65448,,,,
14-Aug-08,8,2008,20.68575,0.78,,,
15-Aug-08,8,2008,20.48026,,,,
16-Aug-08,8,2008,19.89348,,,,
17-Aug-08,8,2008,20.12012,,,,
18-Aug-08,8,2008,21.46384,,,,
19-Aug-08,8,2008,21.0948,,,,
20-Aug-08,8,2008,21.38813,,,,
21-Aug-08,8,2008,21.45911,,,,
22-Aug-08,8,2008,21.09143,0.57,,,
23-Aug-08,8,2008,20.31326,,,,
24-Aug-08,8,2008,20.82847,,,,
25-Aug-08,8,2008,22.02259,,,,
26-Aug-08,8,2008,21.67927,,,,
27-Aug-08,8,2008,21.60086,0.64,,,
28-Aug-08,8,2008,21.48027,,,,
29-Aug-08,8,2008,21.14193,,,,
30-Aug-08,8,2008,19.56748,,,,
31-Aug-08,8,2008,18.98825,,,,
1-Sep-08,9,2008,19.66684,,,,
2-Sep-08,9,2008,20.52847,,,,
3-Sep-08,9,2008,20.58539,,,,
4-Sep-08,9,2008,20.52922,,,,
5-Sep-08,9,2008,20.32247,0.85,,,
6-Sep-08,9,2008,19.70686,,,,
7-Sep-08,9,2008,19.95387,,,,
8-Sep-08,9,2008,20.56272,,,,
9-Sep-08,9,2008,20.48445,,,,
10-Sep-08,9,2008,20.81775,0.79,,,15
11-Sep-08,9,2008,21.0422,,,,
12-Sep-08,9,2008,20.70692,,,,
13-Sep-08,9,2008,19.96674,,,,
14-Sep-08,9,2008,19.70372,,,,
